inst,eid,pid,pmid,uptake,proj,exper,exper2,institute,country,submitter,file,first.row.in.file.int,last.row.in.file.int,row.in.file.plot,pub.id,pub.info,lat,long,topo,field,plot,plot.area,treat,rep,rep2,n.ints,t.start.p,t.end.p,dt1,dt.min,dt.max,ct.min,ct.max,meas.tech,meas.tech2,meas.tech.orig,meas.tech.det,j.NH31,j.rel1,e.1,e.4,e.6,e.12,e.24,e.48,e.72,e.96,e.168,e.final,e.cum.1,e.cum.4,e.cum.6,e.cum.12,e.cum.24,e.cum.48,e.cum.72,e.cum.96,e.cum.168,e.cum.final,e.rel.1,e.rel.4,e.rel.6,e.rel.12,e.rel.24,e.rel.48,e.rel.72,e.rel.96,e.rel.168,e.rel.final,clay,silt,sand,oc,soil.type,soil.type2,soil.water,soil.water.v,soil.moist,soil.ph,soil.dens,crop.res,till,air.temp.1,air.temp.4,air.temp.6,air.temp.12,air.temp.24,air.temp.48,air.temp.72,air.temp.96,air.temp.168,air.temp.mn,air.temp.z,soil.temp.1,soil.temp.4,soil.temp.6,soil.temp.12,soil.temp.24,soil.temp.48,soil.temp.72,soil.temp.96,soil.temp.168,soil.temp.mn,soil.temp.surf.1,soil.temp.surf.4,soil.temp.surf.6,soil.temp.surf.12,soil.temp.surf.24,soil.temp.surf.48,soil.temp.surf.72,soil.temp.surf.96,soil.temp.surf.168,soil.temp.surf.mn,soil.temp.z,rad.1,rad.4,rad.6,rad.12,rad.24,rad.48,rad.72,rad.96,rad.168,rad.mn,wind.1,wind.4,wind.6,wind.12,wind.24,wind.48,wind.72,wind.96,wind.168,wind.mn,wind.z,wind.2m.1,wind.2m.4,wind.2m.6,wind.2m.12,wind.2m.24,wind.2m.48,wind.2m.72,wind.2m.96,wind.2m.168,wind.2m.mn,wind.loc,rain.1,rain.4,rain.6,rain.12,rain.24,rain.48,rain.72,rain.96,rain.168,rain.tot,rain.rate.1,rain.rate.4,rain.rate.6,rain.rate.12,rain.rate.24,rain.rate.48,rain.rate.72,rain.rate.96,rain.rate.168,rain.rate.mn,rh.1,rh.4,rh.6,rh.12,rh.24,rh.48,rh.72,rh.96,rh.168,rh.mn,far.loc,man.source,man.source.orig,man.source.det,man.bed,man.con,man.trt1,man.trt2,man.trt3,man.stor,man.dm,man.vs,man.tkn,man.tan,man.vfa,man.tic,man.ua,man.ph,acid,date.start,app.start,app.start.orig,app.end,app.end.orig,app.method,app.method2,app.method.orig,app.rate,tan.app,incorp,incorp.orig,time.incorp,man.area,dist.inj,furrow.z,furrow.w,crop,crop.orig,crop.z,crop.area,lai,notes.plot,flag.plot,app.mthd,uexper
204,216,1146,1147,2,Juni 2000,Juni 2000,,AT,DK,,ALFAM2_AT.xlsx,101,109,,2,"Hansen, M.N.; Sommer, S.G.; Madsen, N.P. 2003. Reduction of ammonia emission by shallow slurry injection: Injection efficiency and additional energy demand. Journal of Environmental Quality. 32: 1099-1104.",55.9,9.8,Flat,,3,1296,JOS_d,1,,9,2000-05-30T14:33:00Z,2000-06-13T15:32:00Z,1.5,1.5,93.55,1.5,336.98,zinst,micro met,ZINST,,2.728,0.049206,,7.6945,9.9589,11.657,14.811,17.234,17.715,18.027,,18.935,,,,,,,,,,,,0.13879,0.17963,0.21026,0.26714,0.31086,0.31953,0.32515,,0.34154,10.3,12.2,74.2,2.1,loam,loam,0.1623,,wet,6.4,,No,No,,,13.063,13.063,8.2346,8.2346,10.042,,,11.741,0.2,,,10.535,10.535,10.281,10.281,10.38,,,11.898,,,,,,,,,,,0.1,,,0,0,0,0,0,,,0,,,7.3274,7.3274,4.628,4.628,4.4474,,,3.8009,2,,,7.3274,7.3274,4.628,4.628,4.4474,,,3.8009,,,,0.1,0.1,0.3,0.3,7,,,20.5,,,0.018293,0.018293,0.013235,0.013235,0.098475,,,0.060834,,,,,,,,,,,,cat,Cattle,,None,slurry,None,"",,,8.26,,3.3,1.65,,,,7.04,FALSE,2000-05-30,2000-05-30T14:33:00Z,30-05-2000 10:33,,,os,os,Open slot,33.6,55.44,none,None,,,,2.6,,grass,Grass,6,,,"","",os,204 Juni 2000
204,216,1147,1148,2,Juni 2000,Juni 2000,,AT,DK,,ALFAM2_AT.xlsx,110,118,,2,"Hansen, M.N.; Sommer, S.G.; Madsen, N.P. 2003. Reduction of ammonia emission by shallow slurry injection: Injection efficiency and additional energy demand. Journal of Environmental Quality. 32: 1099-1104.",55.9,9.8,Flat,,4,1296,Band,1,,9,2000-05-30T13:11:00Z,2000-06-13T15:25:00Z,1.8494,1.8494,93.55,1.8494,338.23,zinst,micro met,ZINST,,1.655,0.040884,,5.9684,8.5064,10.006,12.99,15.199,16.03,16.37,,18.696,,,,,,,,,,,,0.14744,0.21014,0.24719,0.32091,0.37546,0.39599,0.40438,,0.46185,10.3,12.2,74.2,2.6,loam,loam,,,wet,6.6,,No,No,,,13.042,13.042,8.2522,8.2522,9.3369,,,11.727,0.2,,,10.51,10.51,10.276,10.276,10.236,,,11.891,,,,,,,,,,,0.1,,,0,0,0,0,0,,,0,,,7.3316,7.3316,4.6417,4.6417,4.1535,,,3.8033,2,,,7.3316,7.3316,4.6417,4.6417,4.1535,,,3.8033,,,,0.1,0.1,0.3,0.3,0.4,,,20.5,,,0.017096,0.017096,0.012553,0.012553,0.0078715,,,0.060609,,,,,,,,,,,,cat,Cattle,,None,slurry,None,"",,,8.63,,3.4,1.6,,,,7.05,FALSE,2000-05-30,2000-05-30T13:11:00Z,30-05-2000 09:11,,,bsth,band,Band spread or trailing hose,25.3,40.48,none,None,,,,,,grass,Grass,6,,,"","",bsth,204 Juni 2000
204,216,1148,1149,2,Juni 2000,Juni 2000,,AT,DK,,ALFAM2_AT.xlsx,119,127,,2,"Hansen, M.N.; Sommer, S.G.; Madsen, N.P. 2003. Reduction of ammonia emission by shallow slurry injection: Injection efficiency and additional energy demand. Journal of Environmental Quality. 32: 1099-1104.",55.9,9.8,Flat,,5,1296,JOS_e,1,,9,2000-05-30T13:12:00Z,2000-06-13T15:30:00Z,1.5,1.5,94.067,1.5,338.3,zinst,micro met,ZINST,,1.147,0.016947,,5.5105,7.9862,10.176,14.511,17.847,19.109,19.379,,20.912,,,,,,,,,,,,0.081418,0.118,0.15036,0.21441,0.2637,0.28235,0.28634,,0.30898,10.3,12.2,74.2,1.7,loam,loam,0.1452,,wet,6.8,,No,No,,,13.064,13.064,8.1752,8.1752,9.3009,,,11.73,0.2,,,10.537,10.537,10.278,10.278,10.237,,,11.896,,,,,,,,,,,0.1,,,0,0,0,0,0,,,0,,,7.3272,7.3272,4.5945,4.5945,4.1312,,,3.8015,2,,,7.3272,7.3272,4.5945,4.5945,4.1312,,,3.8015,,,,0.1,0.1,0.3,0.3,0.4,,,20.5,,,0.018127,0.018127,0.012605,0.012605,0.0079025,,,0.060597,,,,,,,,,,,,cat,Cattle,,None,slurry,None,"",,,8.31,,3.05,1.6,,,,7.06,FALSE,2000-05-30,2000-05-30T13:12:00Z,30-05-2000 09:12,,,os,os,Open slot,42.3,67.68,none,None,,,,2.5,,grass,Grass,6,,,"","",os,204 Juni 2000
204,216,1149,1150,2,Juni 2000,Juni 2000,,AT,DK,,ALFAM2_AT.xlsx,128,136,,2,"Hansen, M.N.; Sommer, S.G.; Madsen, N.P. 2003. Reduction of ammonia emission by shallow slurry injection: Injection efficiency and additional energy demand. Journal of Environmental Quality. 32: 1099-1104.",55.9,9.8,Flat,,6,1296,JL_combi,1,,9,2000-05-30T13:36:00Z,2000-06-13T15:27:00Z,1.5,1.5,93.55,1.5,337.85,zinst,micro met,ZINST,,1.427,0.029362,,5.753,8.1602,9.5882,12.378,14.562,15.747,16.083,,18.027,,,,,,,,,,,,0.11838,0.16791,0.19729,0.25469,0.29963,0.324,0.33091,,0.37092,10.3,12.2,74.2,1.7,loam,loam,0.1704,,wet,6.6,,No,No,,,13.066,13.066,8.2138,8.2138,10.008,,,11.729,0.2,,,10.539,10.539,10.281,10.281,10.377,,,11.893,,,,,,,,,,,0.1,,,0,0,0,0,0,,,0,,,7.3268,7.3268,4.6158,4.6158,4.44,,,3.8011,2,,,7.3268,7.3268,4.6158,4.6158,4.44,,,3.8011,,,,0.1,0.1,0.3,0.3,7,,,20.5,,,0.017857,0.017857,0.012739,0.012739,0.097311,,,0.060678,,,,,,,,,,,,cat,Cattle,,None,slurry,None,"",,,8.45,,3.25,1.5,,,,7.02,FALSE,2000-05-30,2000-05-30T13:36:00Z,30-05-2000 09:36,,,os,os,Open slot,32.4,48.6,none,None,,,,3.2,,grass,Grass,6,,,"","",os,204 Juni 2000
204,217,1150,1151,2,Juni_99,Juni_99,,AT,DK,,ALFAM2_AT.xlsx,58,64,,2,"Hansen, M.N.; Sommer, S.G.; Madsen, N.P. 2003. Reduction of ammonia emission by shallow slurry injection: Injection efficiency and additional energy demand. Journal of Environmental Quality. 32: 1099-1104.",55.9,9.8,Flat,,1,1296,UM,1,,7,1999-06-01T14:00:00Z,1999-06-07T15:35:00Z,1.3333,1.3333,49.583,1.3333,145.58,zinst,micro met,ZINST,,0.733,0.014838,,2.172,2.568,2.856,3.432,5.15,5.7931,6.6562,,7.4991,,,,,,,,,,,,0.043967,0.051984,0.057813,0.069473,0.10425,0.11727,0.13474,,0.1518,13.1,15.1,67.9,1.6,loam,loam,0.1195,,wet,7,,No,No,,,12.067,12.067,12.067,10.16,12.634,,,12.658,2,,,12.4,12.4,12.4,12.481,12.59,,,12.811,,,,,,,,,,,0.15,,,0,0,0,0,0,,,0,,,3.4877,3.4877,3.4877,2.6116,3.2068,,,4.155,2,,,3.4877,3.4877,3.4877,2.6116,3.2068,,,4.155,,,,0,0,0,0,6.4,,,22,,,0,0,0,0,0.13083,,,0.15112,,,,,,,,,,,,cat,Cattle,,None,solid,None,"",,,4.17,,2.2,1.3,,,,7.8,FALSE,1999-06-01,1999-06-01T14:00:00Z,01-06-1999 10:00,,,os,os,Open slot,38,49.4,none,None,,,,3.9,,grass,Grass,7,,,"","",os,204 Juni_99
204,217,1151,1152,2,Juni_99,Juni_99,,AT,DK,,ALFAM2_AT.xlsx,65,71,,2,"Hansen, M.N.; Sommer, S.G.; Madsen, N.P. 2003. Reduction of ammonia emission by shallow slurry injection: Injection efficiency and additional energy demand. Journal of Environmental Quality. 32: 1099-1104.",55.9,9.8,Flat,,2,1296,JOS_d,1,,7,1999-06-01T13:20:00Z,1999-06-07T15:20:00Z,1.5833,1.5833,49.417,1.5833,146,zinst,micro met,ZINST,,0.363,0.0068776,,1.1402,1.4886,1.6626,2.0106,2.9596,3.7171,4.2044,,4.8586,,,,,,,,,,,,0.021603,0.028205,0.031501,0.038095,0.056075,0.070427,0.079661,,0.092053,13.1,15.1,67.9,2.3,loam,loam,0.1292,,wet,7,,No,No,,,12.045,12.045,12.045,10.208,12.629,,,12.657,2,,,12.4,12.4,12.4,12.478,12.588,,,12.809,,,,,,,,,,,0.15,,,0,0,0,0,0,,,0,,,3.4831,3.4831,3.4831,2.6347,3.2115,,,4.1529,2,,,3.4831,3.4831,3.4831,2.6347,3.2115,,,4.1529,,,,0,0,0,0,6.4,,,22,,,0,0,0,0,0.12929,,,0.15068,,,,,,,,,,,,cat,Cattle,,None,solid,None,"",,,3.87,,2.2,1.4,,,,7.8,FALSE,1999-06-01,1999-06-01T13:20:00Z,01-06-1999 09:20,,,os,os,Open slot,37.7,52.78,none,None,,,,4.3,,grass,Grass,7,,,"","",os,204 Juni_99
204,217,1152,1153,2,Juni_99,Juni_99,,AT,DK,,ALFAM2_AT.xlsx,86,91,,3,"Misselbrooke, T.H.; Hansen, M.N. 2001. Field evaluation of the equilibrium concentration technique (JTI method) for measuring ammonia emission form land spread manure or fertiliser. Atmospheric Environment 35: 3761-3768.",55.9,9.8,Flat,,3,,Band,1,,6,1999-06-01T12:55:00Z,1999-06-05T21:50:00Z,1.8333,1.8333,8,1.8333,27.583,chamber,chamber,Dynamic chamber,,0.905,0.018129,,3.1303,4.2629,4.2929,,,,,,,,,,,,,,,,,,0.062707,0.085396,0.085995,,,,,,,13.1,15.1,67.9,2.3,loam,loam,0.1077,,wet,7,,No,No,,,11.985,13.82,14.209,13.888,13.888,,,13.888,2,,,12.4,12.063,12.389,12.595,12.595,,,12.595,,,,,,,,,,,0.15,,,0,0,0,0,0,,,0,,,3.4706,3.2443,5.3047,4.7233,4.7233,,,4.7233,2,,,3.4706,3.2443,5.3047,4.7233,4.7233,,,4.7233,,,,0,0,0.6,4.7,4.7,,,4.7,,,0,0,0.030639,0.17039,0.17039,,,0.17039,,,,,,,,,,,,cat,Cattle,,None,solid,None,"",,,3.13,,2,1.3,,,,7.7,FALSE,1999-06-01,1999-06-01T12:55:00Z,01-06-1999 08:55,,,bsth,band,Band spread or trailing hose,38.4,49.92,none,None,,,,0,,grass,Grass,7,,,"","",bsth,204 Juni_99
204,217,1152,1154,2,Juni_99,Juni_99,,AT,DK,,ALFAM2_AT.xlsx,72,78,,"2,3",,55.9,9.8,Flat,,3,1296,Band,1,,7,1999-06-01T12:55:00Z,1999-06-07T14:50:00Z,1.8333,1.8333,49,1.8333,145.92,zinst,micro met,ZINST,,1.242,0.02488,,3.3322,4.1982,4.5282,5.1882,5.8282,6.6952,7.2831,,7.9911,,,,,,,,,,,,0.06675,0.084097,0.090709,0.10393,0.11675,0.13412,0.1459,,0.16008,13.1,15.1,67.9,2.3,loam,loam,0.1077,,wet,7,,No,No,,,11.994,11.994,11.994,10.221,12.615,,,12.656,2,,,12.4,12.4,12.4,12.477,12.587,,,12.808,,,,,,,,,,,0.15,,,0,0,0,0,0,,,0,,,3.4725,3.4725,3.4725,2.6434,3.2111,,,4.1524,2,,,3.4725,3.4725,3.4725,2.6434,3.2111,,,4.1524,,,,0,0,0,0,6.4,,,22,,,0,0,0,0,0.12864,,,0.15077,,,,,,,,,,,,cat,Cattle,,None,solid,None,"",,,3.13,,2,1.3,,,,7.7,FALSE,1999-06-01,1999-06-01T12:55:00Z,01-06-1999 08:55,,,bsth,band,Band spread or trailing hose,38.4,49.92,none,None,,,,0,,grass,Grass,7,,,"","",bsth,204 Juni_99
204,217,1153,1155,2,Juni_99,Juni_99,,AT,DK,,ALFAM2_AT.xlsx,79,85,,2,"Hansen, M.N.; Sommer, S.G.; Madsen, N.P. 2003. Reduction of ammonia emission by shallow slurry injection: Injection efficiency and additional energy demand. Journal of Environmental Quality. 32: 1099-1104.",55.9,9.8,Flat,,4,1296,Harso,1,,7,1999-06-01T12:40:00Z,1999-06-07T14:30:00Z,1.8333,1.8333,48.833,1.8333,145.83,zinst,micro met,ZINST,,0.275,0.0067801,,0.87468,1.2167,1.3607,1.6487,2.1336,2.4142,2.8615,,3.2223,,,,,,,,,,,,0.021565,0.029997,0.033547,0.040647,0.052605,0.059521,0.07055,,0.079446,13.1,15.1,67.9,2.3,loam,loam,0.0898,,wet,7,,No,No,,,12.019,12.019,12.019,10.251,12.643,,,12.667,2,,,12.4,12.4,12.4,12.476,12.587,,,12.808,,,,,,,,,,,0.15,,,0,0,0,0,0,,,0,,,3.4778,3.4778,3.4778,2.6561,3.2204,,,4.155,2,,,3.4778,3.4778,3.4778,2.6561,3.2204,,,4.155,,,,0,0,0,0,6.4,,,22,,,0,0,0,0,0.12843,,,0.15086,,,,,,,,,,,,cat,Cattle,,None,solid,None,"",,,3.26,,2.1,1.3,,,,7.7,FALSE,1999-06-01,1999-06-01T12:40:00Z,01-06-1999 08:40,,,os,os,Open slot,31.2,40.56,none,None,,,,5.4,,grass,Grass,7,,,"","",os,204 Juni_99
205,224,1184,1186,2,SyreN,SyreN,,AU,DK,,ALFAM2_AU_v5.xlsx,145,185,,3,Manuscript is written and obe co-authors has comment that - June 2014 I need corrections from one other co-author.,56.824,10.026,Flat,F-1,1,1296,Trail hose,1,,6,2010-04-22T16:02:00Z,2010-04-28T13:27:00Z,1,1,67.783,1,141.42,zinst,micro met,ZINST,,2.252,0.018899,2.252,4.796,5.8723,6.5863,8.1319,12.716,14.66,18.212,,25.207,,,,,,,,,,,0.018899,0.040248,0.049281,0.055273,0.068243,0.10671,0.12303,0.15284,,0.21154,4.2,8.9,78.3,5.1,loamy.sand,sand,,,wet,6.5,,Yes,No,,,7.6165,7.6165,4.7557,4.7557,4.3882,,,6.6991,2,,,6.3835,6.3835,6.1653,6.1653,5.9606,,,6.8174,,,,,,,,,,,0.1,,,407.99,407.99,182.07,182.07,216.67,,,152.69,,,7.5,7.5,5.4217,5.4217,4.8491,,,4.3364,10,,,5.6436,5.6436,4.0797,4.0797,3.6488,,,3.263,Nearest station,0,,0,0,0.01,0.01,0.02,,,0.12,0,,0,0,0.00044709,0.00044709,0.00039305,,,0.00084855,,,57.675,57.675,77.554,77.554,75.786,,,77.937,,pig,Pig,,Straw,slurry,None,"",,40,5.6,,,3.6,,,,6.8,FALSE,2010-04-22,2010-04-22T16:02:00Z,22-04-2010 12:02,,,bsth,band,Band spread or trailing hose,33.1,119.16,none,None,,40,,,,cereal,Winter wheat,15,55,,"","",bsth,205 SyreN
205,224,1185,1187,2,SyreN,SyreN,,AU,DK,,ALFAM2_AU_v5.xlsx,146,186,,3,Manuscript is written and obe co-authors has comment that - June 2014 I need corrections from one other co-author.,56.824,10.026,Flat,F-1,1,1296,Trail hose,2,,6,2010-04-22T16:02:00Z,2010-04-28T13:27:00Z,1,1,67.783,1,141.42,zinst,micro met,ZINST,,1.934,0.01623,1.934,4.448,5.557,6.583,8.6971,13.713,16.955,18.948,,22.582,,,,,,,,,,,0.01623,0.037328,0.046635,0.055245,0.072986,0.11508,0.14229,0.15902,,0.18951,4.2,8.9,78.3,5.1,loamy.sand,sand,,,wet,6.5,,Yes,No,,,7.6165,7.6165,4.7557,4.7557,4.3882,,,6.6991,2,,,6.3835,6.3835,6.1653,6.1653,5.9606,,,6.8174,,,,,,,,,,,0.1,,,407.99,407.99,182.07,182.07,216.67,,,152.69,,,7.5,7.5,5.4217,5.4217,4.8491,,,4.3364,10,,,5.6436,5.6436,4.0797,4.0797,3.6488,,,3.263,Nearest station,0,,0,0,0.01,0.01,0.02,,,0.12,0,,0,0,0.00044709,0.00044709,0.00039305,,,0.00084855,,,57.675,57.675,77.554,77.554,75.786,,,77.937,,pig,Pig,,Straw,slurry,None,"",,40,5.6,,,3.6,,,,6.8,FALSE,2010-04-22,2010-04-22T16:02:00Z,22-04-2010 12:02,,,bsth,band,Band spread or trailing hose,33.1,119.16,none,None,,40,,,,cereal,Winter wheat,15,55,,"","",bsth,205 SyreN
205,224,1186,1188,2,SyreN,SyreN,,AU,DK,,ALFAM2_AU_v5.xlsx,147,187,,3,Manuscript is written and obe co-authors has comment that - June 2014 I need corrections from one other co-author.,56.824,10.026,Flat,F-1,2,1296,Trail hose,3,,6,2010-04-22T16:35:00Z,2010-04-28T13:35:00Z,1,1,67.65,1,141,zinst,micro met,ZINST,,2.5,0.020413,2.5,4.948,5.9841,7.2441,9.7156,14.132,17.006,20.849,,28.184,,,,,,,,,,,0.020413,0.040402,0.048862,0.059151,0.079331,0.11539,0.13886,0.17024,,0.23013,4.2,8.9,78.3,5.1,loamy.sand,sand,,,wet,6.5,,Yes,No,,,7.3595,7.3595,4.6841,4.6841,4.3556,,,6.6907,2,,,6.4402,6.4402,6.1771,6.1771,5.965,,,6.8202,,,,,,,,,,,0.1,,,352.67,352.67,168.48,168.48,210.84,,,147.98,,,7.4395,7.4395,5.3983,5.3983,4.8368,,,4.3306,10,,,5.5981,5.5981,4.0621,4.0621,3.6396,,,3.2587,Nearest station,0,,0,0,0.01,0.01,0.02,,,0.12,0,,0,0,0.0004518,0.0004518,0.00039538,,,0.00085106,,,57.744,57.744,77.662,77.662,75.827,,,78.236,,pig,Pig,,Straw,slurry,None,"",,40,5.9,,,3.7,,,,6.8,FALSE,2010-04-22,2010-04-22T16:35:00Z,22-04-2010 12:35,,,bsth,band,Band spread or trailing hose,33.1,122.47,none,None,,40,,,,cereal,Winter wheat,15,55,,"","",bsth,205 SyreN
205,224,1187,1189,2,SyreN,SyreN,,AU,DK,,ALFAM2_AU_v5.xlsx,148,188,,3,Manuscript is written and obe co-authors has comment that - June 2014 I need corrections from one other co-author.,56.824,10.026,Flat,F-1,2,1296,Trail hose,4,,6,2010-04-22T16:35:00Z,2010-04-28T13:35:00Z,1,1,67.65,1,141,zinst,micro met,ZINST,,1.963,0.016028,1.963,4.3,5.2011,5.8671,7.328,11.648,13.227,14.633,,17.288,,,,,,,,,,,0.016028,0.03511,0.042468,0.047907,0.059835,0.095109,0.108,0.11948,,0.14116,4.2,8.9,78.3,5.1,loamy.sand,sand,,,wet,6.5,,Yes,No,,,7.3595,7.3595,4.6841,4.6841,4.3556,,,6.6907,2,,,6.4402,6.4402,6.1771,6.1771,5.965,,,6.8202,,,,,,,,,,,0.1,,,352.67,352.67,168.48,168.48,210.84,,,147.98,,,7.4395,7.4395,5.3983,5.3983,4.8368,,,4.3306,10,,,5.5981,5.5981,4.0621,4.0621,3.6396,,,3.2587,Nearest station,0,,0,0,0.01,0.01,0.02,,,0.12,0,,0,0,0.0004518,0.0004518,0.00039538,,,0.00085106,,,57.744,57.744,77.662,77.662,75.827,,,78.236,,pig,Pig,,Straw,slurry,None,"",,40,5.9,,,3.7,,,,6.8,FALSE,2010-04-22,2010-04-22T16:35:00Z,22-04-2010 12:35,,,bsth,band,Band spread or trailing hose,33.1,122.47,none,None,,40,,,,cereal,Winter wheat,15,55,,"","",bsth,205 SyreN
205,224,1188,1190,2,SyreN,SyreN,,AU,DK,,ALFAM2_AU_v5.xlsx,149,189,,3,Manuscript is written and obe co-authors has comment that - June 2014 I need corrections from one other co-author.,56.824,10.026,Flat,F-1,3,1296,Barn acidification,1,,6,2010-04-22T14:29:00Z,2010-04-28T13:31:00Z,1,1,67.717,1,143.03,zinst,micro met,ZINST,,0.58,0.0059646,0.58,1.558,2.0415,3.0195,4.9755,6.2052,6.5521,7.0858,,8.2616,,,,,,,,,,,0.0059646,0.016022,0.020995,0.031053,0.051168,0.063813,0.06738,0.072869,,0.084961,4.2,8.9,78.3,5.1,loamy.sand,sand,,,wet,6.5,,Yes,No,,,7.8604,7.8604,7.8604,5.0353,4.6341,,,6.7559,2,,,5.9993,5.9993,5.9993,6.0792,5.9814,,,6.8128,,,,,,,,,,,0.1,,,510.63,510.63,510.63,208.69,231.39,,,156.44,,,7.3597,7.3597,7.3597,5.4873,4.894,,,4.3637,10,,,5.5381,5.5381,5.5381,4.1291,3.6827,,,3.2836,Nearest station,0,,0,0,0,0.01,0.02,,,0.12,0,,0,0,0,0.00041581,0.00037784,,,0.00083897,,,56.638,56.638,56.638,76.128,74.694,,,77.823,,pig,Pig,,Straw,slurry,Barn acidification,"",,40,3.7,,,2.6,,,,5.9,TRUE,2010-04-22,2010-04-22T14:29:00Z,22-04-2010 10:29,,,bsth,band,Band spread or trailing hose,37.4,97.24,none,None,,40,,,,cereal,Winter wheat,15,55,,"","",bsth,205 SyreN
205,224,1189,1191,2,SyreN,SyreN,,AU,DK,,ALFAM2_AU_v5.xlsx,150,190,,3,Manuscript is written and obe co-authors has comment that - June 2014 I need corrections from one other co-author.,56.824,10.026,Flat,F-1,3,1296,Barn acidification,2,,6,2010-04-22T14:29:00Z,2010-04-28T13:31:00Z,1,1,67.717,1,143.03,zinst,micro met,ZINST,,0.02,0.00020568,0.02,1.427,1.9569,2.4008,3.2888,4.2984,5.8784,6.1999,,6.3881,,,,,,,,,,,0.00020568,0.014675,0.020123,0.02469,0.033822,0.044204,0.060453,0.06376,,0.065694,4.2,8.9,78.3,5.1,loamy.sand,sand,,,wet,6.5,,Yes,No,,,7.8604,7.8604,7.8604,5.0353,4.6341,,,6.7559,2,,,5.9993,5.9993,5.9993,6.0792,5.9814,,,6.8128,,,,,,,,,,,0.1,,,510.63,510.63,510.63,208.69,231.39,,,156.44,,,7.3597,7.3597,7.3597,5.4873,4.894,,,4.3637,10,,,5.5381,5.5381,5.5381,4.1291,3.6827,,,3.2836,Nearest station,0,,0,0,0,0.01,0.02,,,0.12,0,,0,0,0,0.00041581,0.00037784,,,0.00083897,,,56.638,56.638,56.638,76.128,74.694,,,77.823,,pig,Pig,,Straw,slurry,Barn acidification,"",,40,3.7,,,2.6,,,,5.9,TRUE,2010-04-22,2010-04-22T14:29:00Z,22-04-2010 10:29,,,bsth,band,Band spread or trailing hose,37.4,97.24,none,None,,40,,,,cereal,Winter wheat,15,55,,"","",bsth,205 SyreN
205,224,1190,1192,2,SyreN,SyreN,,AU,DK,,ALFAM2_AU_v5.xlsx,151,191,,3,Manuscript is written and obe co-authors has comment that - June 2014 I need corrections from one other co-author.,56.824,10.026,Flat,F-1,4,1296,Barn acidification,3,,6,2010-04-22T14:53:00Z,2010-04-28T13:38:00Z,1,1,67.583,1,142.75,zinst,micro met,ZINST,,0.173,0.0017791,0.173,1.862,2.5008,2.8548,3.5621,4.7862,5.5874,5.7834,,6.0171,,,,,,,,,,,0.0017791,0.019148,0.025718,0.029358,0.036633,0.04922,0.05746,0.059475,,0.061879,4.2,8.9,78.3,5.1,loamy.sand,sand,,,wet,6.5,,Yes,No,,,7.8596,7.8596,4.8912,4.8912,4.5679,,,6.7322,2,,,6.0007,6.0007,6.0791,6.0791,5.9811,,,6.8129,,,,,,,,,,,0.1,,,510.17,510.17,206.22,206.22,230.33,,,156.04,,,7.3603,7.3603,5.4178,5.4178,4.8612,,,4.351,10,,,5.5385,5.5385,4.0768,4.0768,3.6579,,,3.274,Nearest station,0,,0,0,0.01,0.01,0.02,,,0.12,0,,0,0,0.00041812,0.00041812,0.00037891,,,0.00084063,,,56.642,56.642,76.9,76.9,75.041,,,77.947,,pig,Pig,,Straw,slurry,Barn acidification,"",,40,3.7,,,2.6,,,,5.8,TRUE,2010-04-22,2010-04-22T14:53:00Z,22-04-2010 10:53,,,bsth,band,Band spread or trailing hose,37.4,97.24,none,None,,40,,,,cereal,Winter wheat,15,55,,"","",bsth,205 SyreN
205,224,1191,1193,2,SyreN,SyreN,,AU,DK,,ALFAM2_AU_v5.xlsx,152,192,,3,Manuscript is written and obe co-authors has comment that - June 2014 I need corrections from one other co-author.,56.824,10.026,Flat,F-1,4,1296,Barn acidification,4,,6,2010-04-22T14:53:00Z,2010-04-28T13:38:00Z,1,1,67.583,1,142.75,zinst,micro met,ZINST,,1.355,0.013935,1.355,2.642,3.1578,3.6078,4.5019,4.5979,5.1167,5.2407,,5.3342,,,,,,,,,,,0.013935,0.02717,0.032475,0.037102,0.046296,0.047284,0.052618,0.053894,,0.054856,4.2,8.9,78.3,5.1,loamy.sand,sand,,,wet,6.5,,Yes,No,,,7.8596,7.8596,4.8912,4.8912,4.5679,,,6.7322,2,,,6.0007,6.0007,6.0791,6.0791,5.9811,,,6.8129,,,,,,,,,,,0.1,,,510.17,510.17,206.22,206.22,230.33,,,156.04,,,7.3603,7.3603,5.4178,5.4178,4.8612,,,4.351,10,,,5.5385,5.5385,4.0768,4.0768,3.6579,,,3.274,Nearest station,0,,0,0,0.01,0.01,0.02,,,0.12,0,,0,0,0.00041812,0.00041812,0.00037891,,,0.00084063,,,56.642,56.642,76.9,76.9,75.041,,,77.947,,pig,Pig,,Straw,slurry,Barn acidification,"",,40,3.7,,,2.6,,,,5.8,TRUE,2010-04-22,2010-04-22T14:53:00Z,22-04-2010 10:53,,,bsth,band,Band spread or trailing hose,37.4,97.24,none,None,,40,,,,cereal,Winter wheat,15,55,,"","",bsth,205 SyreN
